"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","parent_url_key","price","special_price","msrp","status","visibility","tax_class_id","frame","rattan","fabric","tabletop","default_configuration_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","weight","minimal_price","old_id","is_recurring","recurring_profile","price_type","sku_type","weight_type","price_view","shipment_type","samples_title","links_title","cost","links_purchased_separately","links_exist"
"admin","base","[Frame][Rattan][Fabric][TableTop]","configurable","2290,2557,2562,2564,2567,2569,2571,2572,2573,2575,2577,2578,2579,2580,2586,2591,2593,2594,2599,2600,2602,2603,2636,2656,2676,2768,2787,3117","ROF879100","1","Cantilever Umbrella","Cantilever Umbrella","","/c/a/cantilever-umbrellas-main_27.jpg","/c/a/cantilever-umbrellas-main_27.jpg","/c/a/cantilever-umbrellas-main_27.jpg","cantilever-umbrella","cantilever-umbrella","","No layout updates","Block after Info Column","Cantilever Umbrella by Rattan Outdoor Furniture - Open, Angled, Over Napa Grove Cafe Set","Cantilever Umbrella by Rattan Outdoor Furniture - Open, Angled, Over Napa Grove Cafe Set","Cantilever Umbrella by Rattan Outdoor Furniture - Open, Angled, Over Napa Grove Cafe Set"," ","Use config","Use config","No","collections/rattan-outdoor-furniture","3249.9900","","3900.0000","Enabled","Catalog, Search","Taxable Goods","","","","","69","content","Rattan Outdoor Furniture","Cantilever Umbrella","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cantilever Umbrella","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","simple","3117","ROF879100-00","0","Cantilever Umbrella - Default","Cantilever Umbrella","","","","","cantilever-umbrella-default","cantilever-umbrella-default","","No layout updates","Block after Info Column","","",""," ","Use config","Use config","No","accessories/cantilever-umbrellas","3249.9900","","3900.0000","Enabled","Not Visible Individually","Taxable Goods","Natural Wood","","796R2C2","","","content","Rattan Outdoor Furniture","Cantilever Umbrella","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cantilever Umbrella - Default","0","simple","","","100.0000","","","No","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","configurable","2557,2562,2564,2567,2569,2571,2572,2573,2575,2577,2578,2579,2580,2586,2591,2593,2594,2599,2600,2602,2603,2656,2701,2787,3117","ROF879117","1","Umbrella with Base","Umbrella with Base","","/p/a/parasol-main_9.jpg","/p/a/parasol-main_9.jpg","/p/a/parasol-main_9.jpg","umbrella","umbrella","","No layout updates","Block after Info Column","Umbrella with Base by Rattan Outdoor Furniture","Umbrella with Base by Rattan Outdoor Furniture","Umbrella with Base by Rattan Outdoor Furniture"," ","Use config","Use config","No","accessories/parasol","689.9900","","829.9900","Enabled","Catalog, Search","Taxable Goods","","","","","71","content","Rattan Outdoor Furniture","Umbrella with Base","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Umbrella with Base","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","simple","3117","ROF879117-00","0","Umbrella with Base - Default","Umbrella with Base","","","","","umbrella-with-base-default","umbrella-with-base-default","","No layout updates","Block after Info Column","","",""," ","Use config","Use config","No","accessories/parasol","689.9900","","829.9900","Enabled","Not Visible Individually","Taxable Goods","Natural Wood","","796R2C2","","","content","Rattan Outdoor Furniture","Umbrella with Base","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Umbrella with Base - Default","0","simple","","","100.0000","","","No","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","configurable","2562,2566,2567,2569,2570,2572,2573,2577,2578,2579,2580,2581,2584,2588,2590,2591,2594,2596,2598,2599,2600,2602,2603,2604,2638,2639,2654,2656,2662,2667,2678,2683,2687,2689,2716,2764,2769,2770,2771,2791,2810,3113","BRT879278","1","Brighton Chaise Lounger","Brighton Chaise Lounger","","/b/r/brighton-chaise-lounger-02.jpg","/b/r/brighton-chaise-lounger-02.jpg","/b/r/brighton-chaise-lounger-02.jpg","chaise-lounger","chaise-lounger-152","","No layout updates","Block after Info Column","Brighton Chaise Lounger - Bottom Corner","Brighton Chaise Lounger - Bottom Corner","Brighton Chaise Lounger - Bottom Corner"," ","Use config","Use config","No","collections/brighton","1499.9900","","1800.0000","Enabled","Catalog, Search","Taxable Goods","","","","","73","content","The Brighton Collection","Brighton Chaise Lounger","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Chaise Lounger","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","simple","","BRT879278-00","0","Brighton Chaise Lounger - Default","Brighton Lounger","","","","","brighton-chaise-lounger-default","brighton-chaise-lounger-default","","No layout updates","Block after Info Column","","",""," ","Use config","Use config","No","collections/brighton","1499.9900","","1800.0000","Enabled","Not Visible Individually","Taxable Goods","Natural Wood","CC2 5mm Round","795R2C2","","","content","The Brighton Collection","Brighton Lounger","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Chaise Lounger - Default","0","simple","","","100.0000","","","No","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","configurable","2562,2567,2568,2572,2573,2577,2578,2579,2580,2581,2582,2584,2591,2594,2599,2600,2602,2603,2604,2605,2624,2690,2695,2722,2727,2742,2745,2750,2752,2756,2759,2811,3113","BRT879261","1","Brighton Sectional","Brighton Sectional","","/b/r/brighton-sectional-main_1.jpg","/b/r/brighton-sectional-main_1.jpg","/b/r/brighton-sectional-main_1.jpg","sectional","sectional","","No layout updates","Block after Info Column","Brighton Sectional - Sectional with Coffee Table* and Planter* (*Sold Separately)","Brighton Sectional - Sectional with Coffee Table* and Planter* (*Sold Separately)","Brighton Sectional - Sectional with Coffee Table* and Planter* (*Sold Separately)"," ","Use config","Use config","No","collections/brighton","1879.9900","","2249.9900","Enabled","Catalog, Search","Taxable Goods","","","","","75","<p>Pamper your home with the ultimate sophistication of our exquisite Brighton Sectional. Our clean and fresh design includes well molded angles, sleek angles and accentuating curves. Every inch of our breathtaking Brighton Sectional allows for premium function and stunning furniture displays. Coordinating poly spun fabrics will easily blend into your tranquil surroundings. We mold our Brighton Sectional from nonferrous aluminum frames and wrap them in the durability of tightly woven synthetic resin that will not crack, chip, snap or peel. Softly textured deep seating is upholstered in Allure fabrics that are color infused to prevent fading and discoloration. Through the most extreme of conditions, your amazing Brighton Sectional will remain a beloved piece on your patio, deck or porch.</p><p>Build your own configuration of luxury with the aid of our brilliant Brighton Sectional. These high end, heirloom pieces are also sold to you at an irresistible price. All of our collections come with exclusive savings that are below normal retail prices. With the purchase of our incredible Brighton Sectional, you will see how we can retain our high ecommerce market ranking, as we supply you with fast and free delivery alongside premium customer service.</p><p>Do you have questions on how to order your tailored Brighton Sectional? Contact our sales staff at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Our in-house designers can also assist via our email, <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>. See how our exquisite Brighton Sectional can provide gratification in your home.</p>","The Brighton Collection","Brighton Sectional","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Sectional","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","simple","","BRT879261-00","0","Brighton Sectional - Default","Brighton Sectional","","/b/r/brighton-sectional-main.jpg","/b/r/brighton-sectional-main.jpg","/b/r/brighton-sectional-main.jpg","brighton-sectional-default","brighton-sectional-default","","No layout updates","Block after Info Column","Brighton Sectional - Sectional with Coffee Table* and Planter* (*Sold Separately)","Brighton Sectional - Sectional with Coffee Table* and Planter* (*Sold Separately)","Brighton Sectional - Sectional with Coffee Table* and Planter* (*Sold Separately)"," ","Use config","Use config","No","collections/brighton","1879.9900","","2249.9900","Enabled","Not Visible Individually","Taxable Goods","Natural Wood","CC2 5mm Round","795R2C2","","","content","The Brighton Collection","Brighton Sectional","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Sectional - Default","0","simple","","","100.0000","","","No","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","configurable","2560,2562,2566,2567,2569,2570,2572,2573,2576,2577,2578,2579,2580,2581,2584,2588,2590,2591,2594,2596,2597,2598,2599,2600,2601,2602,2603,2604,2628,2637,2640,2644,2649,2654,2656,2657,2659,2662,2663,2667,2671,2677,2683,2704,2719,2726,2731,2764,2769,2775,2784,2791,2796,2810,3113","BRT879254","1","Brighton Armchair","Brighton Armchair","","/b/r/brighton-armchair.jpg","/b/r/brighton-armchair.jpg","/b/r/brighton-armchair.jpg","armchair","armchair-303","","No layout updates","Block after Info Column","Brighton Armchair - Front (Rough Factory Image)","Brighton Armchair - Front (Rough Factory Image)","Brighton Armchair - Front (Rough Factory Image)"," ","Use config","Use config","No","collections/brighton","1399.9900","","1749.9900","Enabled","Catalog, Search","Taxable Goods","","","","","77","<p>Don&#039;t just admire our awe-inspiring Brighton Armchair from afar because with our low costing inventory, you can receive all of your patio needs at rock bottom prices. Our company prides itself in our impressive Brighton Armchair that is affordable to the masses. Ordering from Rattan Outdoor Furniture means guaranteed satisfaction alongside our high end quality and amazing discounts. Take your Brighton Armchair even further by browsing our online swatch book and adjusting the upholstery and welting to contrast. Recognize our striking details and innovating crafting techniques while resting assure your Brighton Armchair was purchased for the lowest price on the market.</p><p>Pamper yourself in the luxury of our impressive Brighton Armchair tailored for premium comfort and durability. By constructing our products with nonferrous aluminum frames, your Brighton Armchair will remain rust proof and endure the toughest of environmental factors. Using synthetic polyethylene resin, our artisan&#039;s meticulous handwork is clearly depicted with our tight strands retaining their color and refraining from blemishing. All-weather Allure fabrics have become a hallmark of our company with its ultra-resistance to moisture and sun damage. From top to bottom, our Brighton Armchair has commercial grade protection against the wear and tear of the everyday.</p><p>Our trend setting Brighton Armchair will enhance your home with pure charm and you can begin your order right now through our online store. Contact our operators for all assistance at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Address your emails to <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a> and inquire further about your Brighton Armchair purchase.</p>","The Brighton Collection","Brighton Armchair","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Armchair","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","simple","2594","BRT879254-00","0","Brighton Armchair - Default","Brighton Armchair","","","","","brighton-armchair-default","brighton-armchair-default","","No layout updates","Block after Info Column","","",""," ","Use config","Use config","No","collections/brighton","1399.9900","","1749.9900","Enabled","Not Visible Individually","Taxable Goods","Natural Wood","CC2 5mm Round","795R2C2","","","content","The Brighton Collection","Brighton Armchair","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Armchair - Default","0","simple","","","100.0000","","","No","","","","","","","","","","",""
"admin","base","[Frame][Rattan][Fabric][TableTop]","configurable","2562,2567,2569,2572,2573,2574,2575,2577,2578,2580,2584,2585,2591,2593,2594,2599,2600,2602,2603,2607,2641,2642,2648,2656,2664,2665,2679,2680,2686,2697,2706,2713,2724,2735,2772,2773,2779,2797,2798,2806,2817,3113","BRT879230","1","Brighton Coffee Table","Brighton Coffee Table","","/b/r/brighton-coffee-table.jpg","/b/r/brighton-coffee-table.jpg","/b/r/brighton-coffee-table.jpg","coffee-table","coffee-table-211","","No layout updates","Block after Info Column","Brighton Coffee Table - Front Corner (Rough Factory Image)","Brighton Coffee Table - Front Corner (Rough Factory Image)","Brighton Coffee Table - Front Corner (Rough Factory Image)"," ","Use config","Use config","No","collections/brighton","1099.9900","","1339.9900","Enabled","Catalog, Search","Taxable Goods","","","","","79","<p>How can you configure your lifestyle to include stunning Brighton Coffee Table? Strikingly beautiful Brighton Coffee Table brings a new level of perfection into your home. Dramatic corners, enticing curves and bold angles exude luxury and artistic value and is crafted to withstand the rigors of harsh weather and everyday use. The durability of our welded aluminum frames that are naturally rust free are only more sustainable when wrapped in sleek and eco-friendly synthetic polyethylene. Our versatile Brighton Coffee Table your choice of exquisite marble or tempered glass tops that is resistant to the formation of blemishes, scratches and discoloration. A new level of strength and refinement has been achieved on our meticulously tailored Brighton Coffee Table.</p><p>Obtaining brilliant Brighton Coffee Table all begins with our online store and registering with us for easy access to your account and our entire furniture collections. We make purchasing Brighton Coffee Table quick, simple and affordable. Rattan Outdoor Furniture lists its products at rock bottom prices everyday. Ordering through our company also means fast and free delivery with your Brighton Coffee Table being sent directly to your home or location of choice. Take a hold of your outdoors now with the arrangement of luxury and beneficial Brighton Coffee Table.</p><p>Make direct contact with our impressive in house designers at <a href='tel:18442728826'>(844) 2-RATTAN</a>, or send an email to our staff at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a> for all of your Brighton Coffee Table needs.</p>","Brighton Coffee Table","Brighton Coffee Table","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Brighton Coffee Table","0","configurable","","","","","","","","","","","","","","","","",""
